"","income_group","replicate.x","averted_total_costs","replicate.y","mean_hccosts_percentGDP"
"23493","LM",35,52406021082.1178,93,0.49484696523842
"23494","LM",35,52406021082.1178,94,0.483976618846683
"23495","LM",35,52406021082.1178,95,0.491790839768375
"23496","LM",35,52406021082.1178,96,0.495038101742177
"23497","LM",35,52406021082.1178,97,0.490472530496341
"23498","LM",35,52406021082.1178,98,0.488479893798943
"23499","LM",35,52406021082.1178,99,0.500282623888787
"23500","LM",35,52406021082.1178,100,0.486651659790845
"23501","LM",36,50840824886.0055,1,0.481540409900253
"23502","LM",36,50840824886.0055,2,0.499143136096342
"23503","LM",36,50840824886.0055,3,0.489514034683344
"23504","LM",36,50840824886.0055,4,0.492776919775255
"23505","LM",36,50840824886.0055,5,0.492043614323755
"23506","LM",36,50840824886.0055,6,0.485011762349956
"23507","LM",36,50840824886.0055,7,0.501041921329706
"23508","LM",36,50840824886.0055,8,0.504777700002282
"23509","LM",36,50840824886.0055,9,0.494199166100964
"23510","LM",36,50840824886.0055,10,0.497082566073867
"23511","LM",36,50840824886.0055,11,0.499624210979765
"23512","LM",36,50840824886.0055,12,0.4974626137121
"23513","LM",36,50840824886.0055,13,0.495539518549846
"23514","LM",36,50840824886.0055,14,0.491161764671629
"23515","LM",36,50840824886.0055,15,0.491884692718894
"23516","LM",36,50840824886.0055,16,0.488135800667157
"23517","LM",36,50840824886.0055,17,0.488631160200737
"23518","LM",36,50840824886.0055,18,0.485646240105619
"23519","LM",36,50840824886.0055,19,0.494076653089594
"23520","LM",36,50840824886.0055,20,0.491561327437967
"23521","LM",36,50840824886.0055,21,0.489524241400866
"23522","LM",36,50840824886.0055,22,0.496985427334361
"23523","LM",36,50840824886.0055,23,0.490773288740516
"23524","LM",36,50840824886.0055,24,0.482737160728368
"23525","LM",36,50840824886.0055,25,0.489519075912183
"23526","LM",36,50840824886.0055,26,0.499157615332119
"23527","LM",36,50840824886.0055,27,0.493587270842087
"23528","LM",36,50840824886.0055,28,0.503770445998144
"23529","LM",36,50840824886.0055,29,0.491671675123589
"23530","LM",36,50840824886.0055,30,0.492479270821902
"23531","LM",36,50840824886.0055,31,0.497958562830481
"23532","LM",36,50840824886.0055,32,0.487990328940226
"23533","LM",36,50840824886.0055,33,0.49211851668603
"23534","LM",36,50840824886.0055,34,0.487931140406266
"23535","LM",36,50840824886.0055,35,0.487154805984152
"23536","LM",36,50840824886.0055,36,0.497511339496378
"23537","LM",36,50840824886.0055,37,0.4866972216723
"23538","LM",36,50840824886.0055,38,0.482107938074056
"23539","LM",36,50840824886.0055,39,0.50144485892975
"23540","LM",36,50840824886.0055,40,0.496927245548411
"23541","LM",36,50840824886.0055,41,0.496154189423703
"23542","LM",36,50840824886.0055,42,0.490371609723417
"23543","LM",36,50840824886.0055,43,0.492319189779732
"23544","LM",36,50840824886.0055,44,0.48399724078887
"23545","LM",36,50840824886.0055,45,0.49186041458543
"23546","LM",36,50840824886.0055,46,0.494139212550453
"23547","LM",36,50840824886.0055,47,0.489420634212057
"23548","LM",36,50840824886.0055,48,0.48306325792523
"23549","LM",36,50840824886.0055,49,0.501288245513971
"23550","LM",36,50840824886.0055,50,0.50489450035099
"23551","LM",36,50840824886.0055,51,0.493584541106181
"23552","LM",36,50840824886.0055,52,0.501016635221482
"23553","LM",36,50840824886.0055,53,0.500130902473604
"23554","LM",36,50840824886.0055,54,0.5023809849089
"23555","LM",36,50840824886.0055,55,0.4864054274605
"23556","LM",36,50840824886.0055,56,0.498966889869192
"23557","LM",36,50840824886.0055,57,0.496971677823169
"23558","LM",36,50840824886.0055,58,0.496582126058626
"23559","LM",36,50840824886.0055,59,0.493577507304754
"23560","LM",36,50840824886.0055,60,0.491045368407095
"23561","LM",36,50840824886.0055,61,0.502005553943363
"23562","LM",36,50840824886.0055,62,0.513138354009309
"23563","LM",36,50840824886.0055,63,0.48401613748761
"23564","LM",36,50840824886.0055,64,0.497613790016094
"23565","LM",36,50840824886.0055,65,0.491661103445731
"23566","LM",36,50840824886.0055,66,0.484197964300328
"23567","LM",36,50840824886.0055,67,0.489098516559643
"23568","LM",36,50840824886.0055,68,0.499270014852461
"23569","LM",36,50840824886.0055,69,0.4956144747376
"23570","LM",36,50840824886.0055,70,0.500525462522055
"23571","LM",36,50840824886.0055,71,0.48630919159716
"23572","LM",36,50840824886.0055,72,0.48648208287982
"23573","LM",36,50840824886.0055,73,0.505246789635046
"23574","LM",36,50840824886.0055,74,0.492786215561312
"23575","LM",36,50840824886.0055,75,0.49853569036091
"23576","LM",36,50840824886.0055,76,0.486718741771694
"23577","LM",36,50840824886.0055,77,0.503066165971382
"23578","LM",36,50840824886.0055,78,0.498040780492067
"23579","LM",36,50840824886.0055,79,0.497068920231932
"23580","LM",36,50840824886.0055,80,0.497850494796264
"23581","LM",36,50840824886.0055,81,0.491450873867598
"23582","LM",36,50840824886.0055,82,0.485812221714669
"23583","LM",36,50840824886.0055,83,0.496235409571767
"23584","LM",36,50840824886.0055,84,0.482344760890618
"23585","LM",36,50840824886.0055,85,0.490216320375612
"23586","LM",36,50840824886.0055,86,0.484823089690753
"23587","LM",36,50840824886.0055,87,0.49869499924953
"23588","LM",36,50840824886.0055,88,0.495991088268984
"23589","LM",36,50840824886.0055,89,0.503340405096949
"23590","LM",36,50840824886.0055,90,0.487836208526646
"23591","LM",36,50840824886.0055,91,0.500337766974547
"23592","LM",36,50840824886.0055,92,0.494864273681243
"23593","LM",36,50840824886.0055,93,0.49484696523842
"23594","LM",36,50840824886.0055,94,0.483976618846683
"23595","LM",36,50840824886.0055,95,0.491790839768375
"23596","LM",36,50840824886.0055,96,0.495038101742177
"23597","LM",36,50840824886.0055,97,0.490472530496341
"23598","LM",36,50840824886.0055,98,0.488479893798943
"23599","LM",36,50840824886.0055,99,0.500282623888787
"23600","LM",36,50840824886.0055,100,0.486651659790845
"23601","LM",37,51673999482.9684,1,0.481540409900253
"23602","LM",37,51673999482.9684,2,0.499143136096342
"23603","LM",37,51673999482.9684,3,0.489514034683344
"23604","LM",37,51673999482.9684,4,0.492776919775255
"23605","LM",37,51673999482.9684,5,0.492043614323755
"23606","LM",37,51673999482.9684,6,0.485011762349956
"23607","LM",37,51673999482.9684,7,0.501041921329706
"23608","LM",37,51673999482.9684,8,0.504777700002282
"23609","LM",37,51673999482.9684,9,0.494199166100964
"23610","LM",37,51673999482.9684,10,0.497082566073867
"23611","LM",37,51673999482.9684,11,0.499624210979765
"23612","LM",37,51673999482.9684,12,0.4974626137121
"23613","LM",37,51673999482.9684,13,0.495539518549846
"23614","LM",37,51673999482.9684,14,0.491161764671629
"23615","LM",37,51673999482.9684,15,0.491884692718894
"23616","LM",37,51673999482.9684,16,0.488135800667157
"23617","LM",37,51673999482.9684,17,0.488631160200737
"23618","LM",37,51673999482.9684,18,0.485646240105619
"23619","LM",37,51673999482.9684,19,0.494076653089594
"23620","LM",37,51673999482.9684,20,0.491561327437967
"23621","LM",37,51673999482.9684,21,0.489524241400866
"23622","LM",37,51673999482.9684,22,0.496985427334361
"23623","LM",37,51673999482.9684,23,0.490773288740516
"23624","LM",37,51673999482.9684,24,0.482737160728368
"23625","LM",37,51673999482.9684,25,0.489519075912183
"23626","LM",37,51673999482.9684,26,0.499157615332119
"23627","LM",37,51673999482.9684,27,0.493587270842087
"23628","LM",37,51673999482.9684,28,0.503770445998144
"23629","LM",37,51673999482.9684,29,0.491671675123589
"23630","LM",37,51673999482.9684,30,0.492479270821902
"23631","LM",37,51673999482.9684,31,0.497958562830481
"23632","LM",37,51673999482.9684,32,0.487990328940226
"23633","LM",37,51673999482.9684,33,0.49211851668603
"23634","LM",37,51673999482.9684,34,0.487931140406266
"23635","LM",37,51673999482.9684,35,0.487154805984152
"23636","LM",37,51673999482.9684,36,0.497511339496378
"23637","LM",37,51673999482.9684,37,0.4866972216723
"23638","LM",37,51673999482.9684,38,0.482107938074056
"23639","LM",37,51673999482.9684,39,0.50144485892975
"23640","LM",37,51673999482.9684,40,0.496927245548411
"23641","LM",37,51673999482.9684,41,0.496154189423703
"23642","LM",37,51673999482.9684,42,0.490371609723417
"23643","LM",37,51673999482.9684,43,0.492319189779732
"23644","LM",37,51673999482.9684,44,0.48399724078887
"23645","LM",37,51673999482.9684,45,0.49186041458543
"23646","LM",37,51673999482.9684,46,0.494139212550453
"23647","LM",37,51673999482.9684,47,0.489420634212057
"23648","LM",37,51673999482.9684,48,0.48306325792523
"23649","LM",37,51673999482.9684,49,0.501288245513971
"23650","LM",37,51673999482.9684,50,0.50489450035099
"23651","LM",37,51673999482.9684,51,0.493584541106181
"23652","LM",37,51673999482.9684,52,0.501016635221482
"23653","LM",37,51673999482.9684,53,0.500130902473604
"23654","LM",37,51673999482.9684,54,0.5023809849089
"23655","LM",37,51673999482.9684,55,0.4864054274605
"23656","LM",37,51673999482.9684,56,0.498966889869192
"23657","LM",37,51673999482.9684,57,0.496971677823169
"23658","LM",37,51673999482.9684,58,0.496582126058626
"23659","LM",37,51673999482.9684,59,0.493577507304754
"23660","LM",37,51673999482.9684,60,0.491045368407095
"23661","LM",37,51673999482.9684,61,0.502005553943363
"23662","LM",37,51673999482.9684,62,0.513138354009309
"23663","LM",37,51673999482.9684,63,0.48401613748761
"23664","LM",37,51673999482.9684,64,0.497613790016094
"23665","LM",37,51673999482.9684,65,0.491661103445731
"23666","LM",37,51673999482.9684,66,0.484197964300328
"23667","LM",37,51673999482.9684,67,0.489098516559643
"23668","LM",37,51673999482.9684,68,0.499270014852461
"23669","LM",37,51673999482.9684,69,0.4956144747376
"23670","LM",37,51673999482.9684,70,0.500525462522055
"23671","LM",37,51673999482.9684,71,0.48630919159716
"23672","LM",37,51673999482.9684,72,0.48648208287982
"23673","LM",37,51673999482.9684,73,0.505246789635046
"23674","LM",37,51673999482.9684,74,0.492786215561312
"23675","LM",37,51673999482.9684,75,0.49853569036091
"23676","LM",37,51673999482.9684,76,0.486718741771694
"23677","LM",37,51673999482.9684,77,0.503066165971382
"23678","LM",37,51673999482.9684,78,0.498040780492067
"23679","LM",37,51673999482.9684,79,0.497068920231932
"23680","LM",37,51673999482.9684,80,0.497850494796264
"23681","LM",37,51673999482.9684,81,0.491450873867598
"23682","LM",37,51673999482.9684,82,0.485812221714669
"23683","LM",37,51673999482.9684,83,0.496235409571767
"23684","LM",37,51673999482.9684,84,0.482344760890618
"23685","LM",37,51673999482.9684,85,0.490216320375612
"23686","LM",37,51673999482.9684,86,0.484823089690753
"23687","LM",37,51673999482.9684,87,0.49869499924953
"23688","LM",37,51673999482.9684,88,0.495991088268984
"23689","LM",37,51673999482.9684,89,0.503340405096949
"23690","LM",37,51673999482.9684,90,0.487836208526646
"23691","LM",37,51673999482.9684,91,0.500337766974547
"23692","LM",37,51673999482.9684,92,0.494864273681243
"23693","LM",37,51673999482.9684,93,0.49484696523842
"23694","LM",37,51673999482.9684,94,0.483976618846683
"23695","LM",37,51673999482.9684,95,0.491790839768375
"23696","LM",37,51673999482.9684,96,0.495038101742177
"23697","LM",37,51673999482.9684,97,0.490472530496341
"23698","LM",37,51673999482.9684,98,0.488479893798943
"23699","LM",37,51673999482.9684,99,0.500282623888787
"23700","LM",37,51673999482.9684,100,0.486651659790845
"23701","LM",38,49399998092.4994,1,0.481540409900253
"23702","LM",38,49399998092.4994,2,0.499143136096342
"23703","LM",38,49399998092.4994,3,0.489514034683344
"23704","LM",38,49399998092.4994,4,0.492776919775255
"23705","LM",38,49399998092.4994,5,0.492043614323755
"23706","LM",38,49399998092.4994,6,0.485011762349956
"23707","LM",38,49399998092.4994,7,0.501041921329706
"23708","LM",38,49399998092.4994,8,0.504777700002282
"23709","LM",38,49399998092.4994,9,0.494199166100964
"23710","LM",38,49399998092.4994,10,0.497082566073867
"23711","LM",38,49399998092.4994,11,0.499624210979765
"23712","LM",38,49399998092.4994,12,0.4974626137121
"23713","LM",38,49399998092.4994,13,0.495539518549846
"23714","LM",38,49399998092.4994,14,0.491161764671629
"23715","LM",38,49399998092.4994,15,0.491884692718894
"23716","LM",38,49399998092.4994,16,0.488135800667157
"23717","LM",38,49399998092.4994,17,0.488631160200737
"23718","LM",38,49399998092.4994,18,0.485646240105619
"23719","LM",38,49399998092.4994,19,0.494076653089594
"23720","LM",38,49399998092.4994,20,0.491561327437967
"23721","LM",38,49399998092.4994,21,0.489524241400866
"23722","LM",38,49399998092.4994,22,0.496985427334361
"23723","LM",38,49399998092.4994,23,0.490773288740516
"23724","LM",38,49399998092.4994,24,0.482737160728368
"23725","LM",38,49399998092.4994,25,0.489519075912183
"23726","LM",38,49399998092.4994,26,0.499157615332119
"23727","LM",38,49399998092.4994,27,0.493587270842087
"23728","LM",38,49399998092.4994,28,0.503770445998144
"23729","LM",38,49399998092.4994,29,0.491671675123589
"23730","LM",38,49399998092.4994,30,0.492479270821902
"23731","LM",38,49399998092.4994,31,0.497958562830481
"23732","LM",38,49399998092.4994,32,0.487990328940226
"23733","LM",38,49399998092.4994,33,0.49211851668603
"23734","LM",38,49399998092.4994,34,0.487931140406266
"23735","LM",38,49399998092.4994,35,0.487154805984152
"23736","LM",38,49399998092.4994,36,0.497511339496378
"23737","LM",38,49399998092.4994,37,0.4866972216723
"23738","LM",38,49399998092.4994,38,0.482107938074056
"23739","LM",38,49399998092.4994,39,0.50144485892975
"23740","LM",38,49399998092.4994,40,0.496927245548411
"23741","LM",38,49399998092.4994,41,0.496154189423703
"23742","LM",38,49399998092.4994,42,0.490371609723417
"23743","LM",38,49399998092.4994,43,0.492319189779732
"23744","LM",38,49399998092.4994,44,0.48399724078887
"23745","LM",38,49399998092.4994,45,0.49186041458543
"23746","LM",38,49399998092.4994,46,0.494139212550453
"23747","LM",38,49399998092.4994,47,0.489420634212057
"23748","LM",38,49399998092.4994,48,0.48306325792523
"23749","LM",38,49399998092.4994,49,0.501288245513971
"23750","LM",38,49399998092.4994,50,0.50489450035099
"23751","LM",38,49399998092.4994,51,0.493584541106181
"23752","LM",38,49399998092.4994,52,0.501016635221482
"23753","LM",38,49399998092.4994,53,0.500130902473604
"23754","LM",38,49399998092.4994,54,0.5023809849089
"23755","LM",38,49399998092.4994,55,0.4864054274605
"23756","LM",38,49399998092.4994,56,0.498966889869192
"23757","LM",38,49399998092.4994,57,0.496971677823169
"23758","LM",38,49399998092.4994,58,0.496582126058626
"23759","LM",38,49399998092.4994,59,0.493577507304754
"23760","LM",38,49399998092.4994,60,0.491045368407095
"23761","LM",38,49399998092.4994,61,0.502005553943363
"23762","LM",38,49399998092.4994,62,0.513138354009309
"23763","LM",38,49399998092.4994,63,0.48401613748761
"23764","LM",38,49399998092.4994,64,0.497613790016094
"23765","LM",38,49399998092.4994,65,0.491661103445731
"23766","LM",38,49399998092.4994,66,0.484197964300328
"23767","LM",38,49399998092.4994,67,0.489098516559643
"23768","LM",38,49399998092.4994,68,0.499270014852461
"23769","LM",38,49399998092.4994,69,0.4956144747376
"23770","LM",38,49399998092.4994,70,0.500525462522055
"23771","LM",38,49399998092.4994,71,0.48630919159716
"23772","LM",38,49399998092.4994,72,0.48648208287982
"23773","LM",38,49399998092.4994,73,0.505246789635046
"23774","LM",38,49399998092.4994,74,0.492786215561312
"23775","LM",38,49399998092.4994,75,0.49853569036091
"23776","LM",38,49399998092.4994,76,0.486718741771694
"23777","LM",38,49399998092.4994,77,0.503066165971382
"23778","LM",38,49399998092.4994,78,0.498040780492067
"23779","LM",38,49399998092.4994,79,0.497068920231932
"23780","LM",38,49399998092.4994,80,0.497850494796264
"23781","LM",38,49399998092.4994,81,0.491450873867598
"23782","LM",38,49399998092.4994,82,0.485812221714669
"23783","LM",38,49399998092.4994,83,0.496235409571767
"23784","LM",38,49399998092.4994,84,0.482344760890618
"23785","LM",38,49399998092.4994,85,0.490216320375612
"23786","LM",38,49399998092.4994,86,0.484823089690753
"23787","LM",38,49399998092.4994,87,0.49869499924953
"23788","LM",38,49399998092.4994,88,0.495991088268984
"23789","LM",38,49399998092.4994,89,0.503340405096949
"23790","LM",38,49399998092.4994,90,0.487836208526646
"23791","LM",38,49399998092.4994,91,0.500337766974547
"23792","LM",38,49399998092.4994,92,0.494864273681243
"23793","LM",38,49399998092.4994,93,0.49484696523842
"23794","LM",38,49399998092.4994,94,0.483976618846683
"23795","LM",38,49399998092.4994,95,0.491790839768375
"23796","LM",38,49399998092.4994,96,0.495038101742177
"23797","LM",38,49399998092.4994,97,0.490472530496341
"23798","LM",38,49399998092.4994,98,0.488479893798943
"23799","LM",38,49399998092.4994,99,0.500282623888787
"23800","LM",38,49399998092.4994,100,0.486651659790845
"23801","LM",39,51072321944.4962,1,0.481540409900253
"23802","LM",39,51072321944.4962,2,0.499143136096342
"23803","LM",39,51072321944.4962,3,0.489514034683344
"23804","LM",39,51072321944.4962,4,0.492776919775255
"23805","LM",39,51072321944.4962,5,0.492043614323755
"23806","LM",39,51072321944.4962,6,0.485011762349956
"23807","LM",39,51072321944.4962,7,0.501041921329706
"23808","LM",39,51072321944.4962,8,0.504777700002282
"23809","LM",39,51072321944.4962,9,0.494199166100964
"23810","LM",39,51072321944.4962,10,0.497082566073867
"23811","LM",39,51072321944.4962,11,0.499624210979765
"23812","LM",39,51072321944.4962,12,0.4974626137121
"23813","LM",39,51072321944.4962,13,0.495539518549846
"23814","LM",39,51072321944.4962,14,0.491161764671629
"23815","LM",39,51072321944.4962,15,0.491884692718894
"23816","LM",39,51072321944.4962,16,0.488135800667157
"23817","LM",39,51072321944.4962,17,0.488631160200737
"23818","LM",39,51072321944.4962,18,0.485646240105619
"23819","LM",39,51072321944.4962,19,0.494076653089594
"23820","LM",39,51072321944.4962,20,0.491561327437967
"23821","LM",39,51072321944.4962,21,0.489524241400866
"23822","LM",39,51072321944.4962,22,0.496985427334361
"23823","LM",39,51072321944.4962,23,0.490773288740516
"23824","LM",39,51072321944.4962,24,0.482737160728368
"23825","LM",39,51072321944.4962,25,0.489519075912183
"23826","LM",39,51072321944.4962,26,0.499157615332119
"23827","LM",39,51072321944.4962,27,0.493587270842087
"23828","LM",39,51072321944.4962,28,0.503770445998144
"23829","LM",39,51072321944.4962,29,0.491671675123589
"23830","LM",39,51072321944.4962,30,0.492479270821902
"23831","LM",39,51072321944.4962,31,0.497958562830481
"23832","LM",39,51072321944.4962,32,0.487990328940226
"23833","LM",39,51072321944.4962,33,0.49211851668603
"23834","LM",39,51072321944.4962,34,0.487931140406266
"23835","LM",39,51072321944.4962,35,0.487154805984152
"23836","LM",39,51072321944.4962,36,0.497511339496378
"23837","LM",39,51072321944.4962,37,0.4866972216723
"23838","LM",39,51072321944.4962,38,0.482107938074056
"23839","LM",39,51072321944.4962,39,0.50144485892975
"23840","LM",39,51072321944.4962,40,0.496927245548411
"23841","LM",39,51072321944.4962,41,0.496154189423703
"23842","LM",39,51072321944.4962,42,0.490371609723417
"23843","LM",39,51072321944.4962,43,0.492319189779732
"23844","LM",39,51072321944.4962,44,0.48399724078887
"23845","LM",39,51072321944.4962,45,0.49186041458543
"23846","LM",39,51072321944.4962,46,0.494139212550453
"23847","LM",39,51072321944.4962,47,0.489420634212057
"23848","LM",39,51072321944.4962,48,0.48306325792523
"23849","LM",39,51072321944.4962,49,0.501288245513971
"23850","LM",39,51072321944.4962,50,0.50489450035099
"23851","LM",39,51072321944.4962,51,0.493584541106181
"23852","LM",39,51072321944.4962,52,0.501016635221482
"23853","LM",39,51072321944.4962,53,0.500130902473604
"23854","LM",39,51072321944.4962,54,0.5023809849089
"23855","LM",39,51072321944.4962,55,0.4864054274605
"23856","LM",39,51072321944.4962,56,0.498966889869192
"23857","LM",39,51072321944.4962,57,0.496971677823169
"23858","LM",39,51072321944.4962,58,0.496582126058626
"23859","LM",39,51072321944.4962,59,0.493577507304754
"23860","LM",39,51072321944.4962,60,0.491045368407095
"23861","LM",39,51072321944.4962,61,0.502005553943363
"23862","LM",39,51072321944.4962,62,0.513138354009309
"23863","LM",39,51072321944.4962,63,0.48401613748761
"23864","LM",39,51072321944.4962,64,0.497613790016094
"23865","LM",39,51072321944.4962,65,0.491661103445731
"23866","LM",39,51072321944.4962,66,0.484197964300328
"23867","LM",39,51072321944.4962,67,0.489098516559643
"23868","LM",39,51072321944.4962,68,0.499270014852461
"23869","LM",39,51072321944.4962,69,0.4956144747376
"23870","LM",39,51072321944.4962,70,0.500525462522055
"23871","LM",39,51072321944.4962,71,0.48630919159716
"23872","LM",39,51072321944.4962,72,0.48648208287982
"23873","LM",39,51072321944.4962,73,0.505246789635046
"23874","LM",39,51072321944.4962,74,0.492786215561312
"23875","LM",39,51072321944.4962,75,0.49853569036091
"23876","LM",39,51072321944.4962,76,0.486718741771694
"23877","LM",39,51072321944.4962,77,0.503066165971382
"23878","LM",39,51072321944.4962,78,0.498040780492067
"23879","LM",39,51072321944.4962,79,0.497068920231932
"23880","LM",39,51072321944.4962,80,0.497850494796264
"23881","LM",39,51072321944.4962,81,0.491450873867598
"23882","LM",39,51072321944.4962,82,0.485812221714669
"23883","LM",39,51072321944.4962,83,0.496235409571767
"23884","LM",39,51072321944.4962,84,0.482344760890618
"23885","LM",39,51072321944.4962,85,0.490216320375612
"23886","LM",39,51072321944.4962,86,0.484823089690753
"23887","LM",39,51072321944.4962,87,0.49869499924953
"23888","LM",39,51072321944.4962,88,0.495991088268984
"23889","LM",39,51072321944.4962,89,0.503340405096949
"23890","LM",39,51072321944.4962,90,0.487836208526646
"23891","LM",39,51072321944.4962,91,0.500337766974547
"23892","LM",39,51072321944.4962,92,0.494864273681243
"23893","LM",39,51072321944.4962,93,0.49484696523842
"23894","LM",39,51072321944.4962,94,0.483976618846683
"23895","LM",39,51072321944.4962,95,0.491790839768375
"23896","LM",39,51072321944.4962,96,0.495038101742177
"23897","LM",39,51072321944.4962,97,0.490472530496341
"23898","LM",39,51072321944.4962,98,0.488479893798943
"23899","LM",39,51072321944.4962,99,0.500282623888787
"23900","LM",39,51072321944.4962,100,0.486651659790845
"23901","LM",40,51599368658.3625,1,0.481540409900253
"23902","LM",40,51599368658.3625,2,0.499143136096342
"23903","LM",40,51599368658.3625,3,0.489514034683344
"23904","LM",40,51599368658.3625,4,0.492776919775255
"23905","LM",40,51599368658.3625,5,0.492043614323755
"23906","LM",40,51599368658.3625,6,0.485011762349956
"23907","LM",40,51599368658.3625,7,0.501041921329706
"23908","LM",40,51599368658.3625,8,0.504777700002282
"23909","LM",40,51599368658.3625,9,0.494199166100964
"23910","LM",40,51599368658.3625,10,0.497082566073867
"23911","LM",40,51599368658.3625,11,0.499624210979765
"23912","LM",40,51599368658.3625,12,0.4974626137121
"23913","LM",40,51599368658.3625,13,0.495539518549846
"23914","LM",40,51599368658.3625,14,0.491161764671629
"23915","LM",40,51599368658.3625,15,0.491884692718894
"23916","LM",40,51599368658.3625,16,0.488135800667157
"23917","LM",40,51599368658.3625,17,0.488631160200737
"23918","LM",40,51599368658.3625,18,0.485646240105619
"23919","LM",40,51599368658.3625,19,0.494076653089594
"23920","LM",40,51599368658.3625,20,0.491561327437967
"23921","LM",40,51599368658.3625,21,0.489524241400866
"23922","LM",40,51599368658.3625,22,0.496985427334361
"23923","LM",40,51599368658.3625,23,0.490773288740516
"23924","LM",40,51599368658.3625,24,0.482737160728368
"23925","LM",40,51599368658.3625,25,0.489519075912183
"23926","LM",40,51599368658.3625,26,0.499157615332119
"23927","LM",40,51599368658.3625,27,0.493587270842087
"23928","LM",40,51599368658.3625,28,0.503770445998144
"23929","LM",40,51599368658.3625,29,0.491671675123589
"23930","LM",40,51599368658.3625,30,0.492479270821902
"23931","LM",40,51599368658.3625,31,0.497958562830481
"23932","LM",40,51599368658.3625,32,0.487990328940226
"23933","LM",40,51599368658.3625,33,0.49211851668603
"23934","LM",40,51599368658.3625,34,0.487931140406266
"23935","LM",40,51599368658.3625,35,0.487154805984152
"23936","LM",40,51599368658.3625,36,0.497511339496378
"23937","LM",40,51599368658.3625,37,0.4866972216723
"23938","LM",40,51599368658.3625,38,0.482107938074056
"23939","LM",40,51599368658.3625,39,0.50144485892975
"23940","LM",40,51599368658.3625,40,0.496927245548411
"23941","LM",40,51599368658.3625,41,0.496154189423703
"23942","LM",40,51599368658.3625,42,0.490371609723417
"23943","LM",40,51599368658.3625,43,0.492319189779732
"23944","LM",40,51599368658.3625,44,0.48399724078887
"23945","LM",40,51599368658.3625,45,0.49186041458543
"23946","LM",40,51599368658.3625,46,0.494139212550453
"23947","LM",40,51599368658.3625,47,0.489420634212057
"23948","LM",40,51599368658.3625,48,0.48306325792523
"23949","LM",40,51599368658.3625,49,0.501288245513971
"23950","LM",40,51599368658.3625,50,0.50489450035099
"23951","LM",40,51599368658.3625,51,0.493584541106181
"23952","LM",40,51599368658.3625,52,0.501016635221482
"23953","LM",40,51599368658.3625,53,0.500130902473604
"23954","LM",40,51599368658.3625,54,0.5023809849089
"23955","LM",40,51599368658.3625,55,0.4864054274605
"23956","LM",40,51599368658.3625,56,0.498966889869192
"23957","LM",40,51599368658.3625,57,0.496971677823169
"23958","LM",40,51599368658.3625,58,0.496582126058626
"23959","LM",40,51599368658.3625,59,0.493577507304754
"23960","LM",40,51599368658.3625,60,0.491045368407095
"23961","LM",40,51599368658.3625,61,0.502005553943363
"23962","LM",40,51599368658.3625,62,0.513138354009309
"23963","LM",40,51599368658.3625,63,0.48401613748761
"23964","LM",40,51599368658.3625,64,0.497613790016094
"23965","LM",40,51599368658.3625,65,0.491661103445731
"23966","LM",40,51599368658.3625,66,0.484197964300328
"23967","LM",40,51599368658.3625,67,0.489098516559643
"23968","LM",40,51599368658.3625,68,0.499270014852461
"23969","LM",40,51599368658.3625,69,0.4956144747376
"23970","LM",40,51599368658.3625,70,0.500525462522055
"23971","LM",40,51599368658.3625,71,0.48630919159716
"23972","LM",40,51599368658.3625,72,0.48648208287982
"23973","LM",40,51599368658.3625,73,0.505246789635046
"23974","LM",40,51599368658.3625,74,0.492786215561312
"23975","LM",40,51599368658.3625,75,0.49853569036091
"23976","LM",40,51599368658.3625,76,0.486718741771694
"23977","LM",40,51599368658.3625,77,0.503066165971382
"23978","LM",40,51599368658.3625,78,0.498040780492067
"23979","LM",40,51599368658.3625,79,0.497068920231932
"23980","LM",40,51599368658.3625,80,0.497850494796264
"23981","LM",40,51599368658.3625,81,0.491450873867598
"23982","LM",40,51599368658.3625,82,0.485812221714669
"23983","LM",40,51599368658.3625,83,0.496235409571767
"23984","LM",40,51599368658.3625,84,0.482344760890618
"23985","LM",40,51599368658.3625,85,0.490216320375612
"23986","LM",40,51599368658.3625,86,0.484823089690753
"23987","LM",40,51599368658.3625,87,0.49869499924953
"23988","LM",40,51599368658.3625,88,0.495991088268984
"23989","LM",40,51599368658.3625,89,0.503340405096949
"23990","LM",40,51599368658.3625,90,0.487836208526646
"23991","LM",40,51599368658.3625,91,0.500337766974547
"23992","LM",40,51599368658.3625,92,0.494864273681243
"23993","LM",40,51599368658.3625,93,0.49484696523842
"23994","LM",40,51599368658.3625,94,0.483976618846683
"23995","LM",40,51599368658.3625,95,0.491790839768375
"23996","LM",40,51599368658.3625,96,0.495038101742177
"23997","LM",40,51599368658.3625,97,0.490472530496341
"23998","LM",40,51599368658.3625,98,0.488479893798943
"23999","LM",40,51599368658.3625,99,0.500282623888787
"24000","LM",40,51599368658.3625,100,0.486651659790845
"24001","LM",41,50817964342.6114,1,0.481540409900253
"24002","LM",41,50817964342.6114,2,0.499143136096342
"24003","LM",41,50817964342.6114,3,0.489514034683344
"24004","LM",41,50817964342.6114,4,0.492776919775255
"24005","LM",41,50817964342.6114,5,0.492043614323755
"24006","LM",41,50817964342.6114,6,0.485011762349956
"24007","LM",41,50817964342.6114,7,0.501041921329706
"24008","LM",41,50817964342.6114,8,0.504777700002282
"24009","LM",41,50817964342.6114,9,0.494199166100964
